,County,County Code,Deaths,Population
1812,"Los Alamos County, NM",35028.0,1986.0,301268.0
1813,"Luna County, NM",35029.0,4917.0,429278.0
1814,"McKinley County, NM",35031.0,2314.0,264682.0
1815,"Mora County, NM",35033.0,817.0,85106.0
1816,"Otero County, NM",35035.0,8618.0,981722.0
1817,"Quay County, NM",35037.0,2196.0,156631.0
1818,"Rio Arriba County, NM",35039.0,5671.0,588163.0
1819,"Roosevelt County, NM",35041.0,2731.0,325699.0
1820,"Sandoval County, NM",35043.0,11979.0,1702679.0
1821,"San Juan County, NM",35045.0,10251.0,1305989.0
1822,"San Miguel County, NM",35047.0,4744.0,495332.0
1823,"Santa Fe County, NM",35049.0,16814.0,2345530.0
1824,"Sierra County, NM",35051.0,4077.0,209994.0
1825,"Socorro County, NM",35053.0,2528.0,269643.0
1826,"Taos County, NM",35055.0,4254.0,519374.0
1827,"Torrance County, NM",35057.0,2388.0,274187.0
1828,"Union County, NM",35059.0,865.0,73447.0
1829,"Valencia County, NM",35061.0,9728.0,1200580.0
1830,"Albany County, NY",36001.0,44770.0,4446737.0
1831,"Allegany County, NY",36003.0,8383.0,859390.0
1832,"Bronx County, NY",36005.0,110820.0,11812355.0
1833,"Broome County, NY",36007.0,36677.0,3262593.0
1834,"Cattaraugus County, NY",36009.0,14420.0,1377026.0
1835,"Cayuga County, NY",36011.0,13109.0,1363588.0
1836,"Chautauqua County, NY",36013.0,25951.0,2332749.0
1837,"Chemung County, NY",36015.0,16432.0,1462073.0
1838,"Chenango County, NY",36017.0,9674.0,893739.0
1839,"Clinton County, NY",36019.0,11868.0,1379361.0
1840,"Columbia County, NY",36021.0,11673.0,1048350.0
1841,"Cortland County, NY",36023.0,7766.0,856772.0
1842,"Delaware County, NY",36025.0,9694.0,830504.0
1843,"Dutchess County, NY",36027.0,37691.0,4472695.0
1844,"Erie County, NY",36029.0,153186.0,13831809.0
1845,"Essex County, NY",36031.0,7280.0,672572.0
1846,"Franklin County, NY",36033.0,7623.0,788619.0
1847,"Fulton County, NY",36035.0,10409.0,957690.0
1848,"Genesee County, NY",36037.0,10319.0,1023980.0
1849,"Greene County, NY",36039.0,8996.0,807032.0
1850,"Hamilton County, NY",36041.0,1127.0,88152.0
1851,"Herkimer County, NY",36043.0,12414.0,1130318.0
1852,"Jefferson County, NY",36045.0,15438.0,1872715.0
1853,"Kings County, NY",36047.0,184408.0,22772647.0
1854,"Lewis County, NY",36049.0,4214.0,477878.0
1855,"Livingston County, NY",36051.0,9101.0,1114237.0
1856,"Madison County, NY",36053.0,10446.0,1245403.0
1857,"Monroe County, NY",36055.0,101071.0,10720227.0
1858,"Montgomery County, NY",36057.0,10808.0,860797.0
1859,"Nassau County, NY",36059.0,174929.0,19314749.0
1860,"New York County, NY",36061.0,130218.0,19102035.0
1861,"Niagara County, NY",36063.0,39374.0,3525587.0
1862,"Oneida County, NY",36065.0,43199.0,3796676.0
1863,"Onondaga County, NY",36067.0,67564.0,7019196.0
1864,"Ontario County, NY",36069.0,17064.0,1819460.0
1865,"Orange County, NY",36071.0,42195.0,5615822.0
1866,"Orleans County, NY",36073.0,6851.0,710807.0
1867,"Oswego County, NY",36075.0,18600.0,2145225.0
1868,"Otsego County, NY",36077.0,10519.0,1074067.0
1869,"Putnam County, NY",36079.0,11186.0,1687721.0
1870,"Queens County, NY",36081.0,185441.0,21308370.0
1871,"Rensselaer County, NY",36083.0,25492.0,2559188.0
1872,"Richmond County, NY",36085.0,57389.0,6658900.0
1873,"Rockland County, NY",36087.0,33261.0,4397179.0
1874,"St. Lawrence County, NY",36089.0,18289.0,1912685.0
1875,"Saratoga County, NY",36091.0,28167.0,3718771.0
1876,"Schenectady County, NY",36093.0,25791.0,2321023.0
1877,"Schoharie County, NY",36095.0,5055.0,563083.0
1878,"Schuyler County, NY",36097.0,3363.0,329284.0
1879,"Seneca County, NY",36099.0,5917.0,591414.0
1880,"Steuben County, NY",36101.0,17724.0,1716170.0
1881,"Suffolk County, NY",36103.0,191425.0,23225542.0
1882,"Sullivan County, NY",36105.0,12289.0,1198738.0
1883,"Tioga County, NY",36107.0,7832.0,900300.0
1884,"Tompkins County, NY",36109.0,10892.0,1550646.0
1885,"Ulster County, NY",36111.0,27338.0,2951006.0
1886,"Warren County, NY",36113.0,11328.0,1140667.0
1887,"Washington County, NY",36115.0,10689.0,1074945.0
1888,"Wayne County, NY",36117.0,14202.0,1598747.0
1889,"Westchester County, NY",36119.0,109198.0,13138718.0
1890,"Wyoming County, NY",36121.0,6507.0,709154.0
1891,"Yates County, NY",36123.0,4427.0,443214.0
1892,"Alamance County, NC",37001.0,20785.0,2029545.0
1893,"Alexander County, NC",37003.0,5549.0,602279.0
1894,"Alleghany County, NC",37005.0,2372.0,190819.0
1895,"Anson County, NC",37007.0,2977.0,230808.0
1896,"Ashe County, NC",37009.0,5565.0,463482.0
1897,"Avery County, NC",37011.0,3379.0,303184.0
1898,"Beaufort County, NC",37013.0,7201.0,600015.0
1899,"Bertie County, NC",37015.0,1929.0,132881.0
1900,"Bladen County, NC",37017.0,4300.0,370038.0
1901,"Brunswick County, NC",37019.0,16024.0,1517168.0
1902,"Buncombe County, NC",37021.0,38464.0,3771226.0
1903,"Burke County, NC",37023.0,15397.0,1422220.0
1904,"Cabarrus County, NC",37025.0,20495.0,2418450.0
1905,"Caldwell County, NC",37027.0,14363.0,1357143.0
1906,"Camden County, NC",37029.0,1009.0,135551.0
1907,"Carteret County, NC",37031.0,12166.0,1061424.0
1908,"Caswell County, NC",37033.0,2957.0,271775.0
1909,"Catawba County, NC",37035.0,23734.0,2355054.0
1910,"Chatham County, NC",37037.0,8175.0,900062.0
1911,"Cherokee County, NC",37039.0,5810.0,455375.0
1912,"Chowan County, NC",37041.0,2190.0,166286.0
1913,"Clay County, NC",37043.0,2273.0,178021.0
1914,"Cleveland County, NC",37045.0,15848.0,1356105.0
1915,"Columbus County, NC",37047.0,8089.0,655757.0
1916,"Craven County, NC",37049.0,12732.0,1298011.0
1917,"Cumberland County, NC",37051.0,23791.0,3187198.0
1918,"Currituck County, NC",37053.0,3135.0,370531.0
1919,"Dare County, NC",37055.0,4843.0,574216.0
1920,"Davidson County, NC",37057.0,25036.0,2515664.0
1921,"Davie County, NC",37059.0,6336.0,649450.0
1922,"Duplin County, NC",37061.0,6262.0,702132.0
1923,"Durham County, NC",37063.0,18661.0,2542184.0
1924,"Edgecombe County, NC",37065.0,5311.0,410662.0
1925,"Forsyth County, NC",37067.0,39681.0,4258478.0
1926,"Franklin County, NC",37069.0,5899.0,715538.0
1927,"Gaston County, NC",37071.0,32543.0,2991825.0
1928,"Gates County, NC",37073.0,1307.0,129684.0
1929,"Graham County, NC",37075.0,1778.0,140639.0
1930,"Granville County, NC",37077.0,5480.0,643094.0
1931,"Greene County, NC",37079.0,2120.0,218041.0
1932,"Guilford County, NC",37081.0,49133.0,5269069.0
1933,"Halifax County, NC",37083.0,5762.0,412642.0
1934,"Harnett County, NC",37085.0,11420.0,1457233.0
1935,"Haywood County, NC",37087.0,12241.0,1013284.0
1936,"Henderson County, NC",37089.0,21696.0,1735226.0
1937,"Hertford County, NC",37091.0,2078.0,158959.0
1938,"Hoke County, NC",37093.0,2415.0,393807.0
1939,"Hyde County, NC",37095.0,784.0,67990.0
1940,"Iredell County, NC",37097.0,20321.0,2265381.0
1941,"Jackson County, NC",37099.0,5386.0,593521.0
1942,"Johnston County, NC",37101.0,17135.0,2301827.0
1943,"Jones County, NC",37103.0,1348.0,118040.0
1944,"Lee County, NC",37105.0,7127.0,753755.0
1945,"Lenoir County, NC",37107.0,7535.0,611118.0
1946,"Lincoln County, NC",37109.0,11087.0,1224452.0
1947,"McDowell County, NC",37111.0,7707.0,746061.0
1948,"Macon County, NC",37113.0,7397.0,569545.0
1949,"Madison County, NC",37115.0,4009.0,360495.0
1950,"Martin County, NC",37117.0,3652.0,240113.0
1951,"Mecklenburg County, NC",37119.0,61737.0,9805006.0
1952,"Mitchell County, NC",37121.0,3710.0,276077.0
1953,"Montgomery County, NC",37123.0,3810.0,379867.0
1954,"Moore County, NC",37125.0,15139.0,1274443.0
1955,"Nash County, NC",37127.0,11147.0,1006741.0
1956,"New Hanover County, NC",37129.0,23390.0,2840858.0
1957,"Northampton County, NC",37131.0,2149.0,155734.0
1958,"Onslow County, NC",37133.0,12786.0,2363030.0
1959,"Orange County, NC",37135.0,10351.0,1838045.0
1960,"Pamlico County, NC",37137.0,2064.0,179197.0
1961,"Pasquotank County, NC",37139.0,4431.0,406656.0
1962,"Pender County, NC",37141.0,5992.0,696073.0
1963,"Perquimans County, NC",37143.0,1925.0,166602.0
1964,"Person County, NC",37145.0,5161.0,484639.0
1965,"Pitt County, NC",37147.0,12445.0,1770611.0
1966,"Polk County, NC",37149.0,4894.0,333691.0
1967,"Randolph County, NC",37151.0,21508.0,2280202.0
1968,"Richmond County, NC",37153.0,6897.0,538863.0
1969,"Robeson County, NC",37155.0,9131.0,790590.0
1970,"Rockingham County, NC",37157.0,15683.0,1319864.0
1971,"Rowan County, NC",37159.0,22134.0,1991848.0
1972,"Rutherford County, NC",37161.0,13015.0,1043037.0
1973,"Sampson County, NC",37163.0,7629.0,755409.0
1974,"Scotland County, NC",37165.0,3875.0,319981.0
1975,"Stanly County, NC",37167.0,10193.0,923183.0
1976,"Stokes County, NC",37169.0,7890.0,788178.0
1977,"Surry County, NC",37171.0,14204.0,1236605.0
1978,"Swain County, NC",37173.0,2378.0,167784.0
1979,"Transylvania County, NC",37175.0,6564.0,539148.0
1980,"Tyrrell County, NC",37177.0,570.0,44392.0
1981,"Union County, NC",37179.0,16717.0,2733882.0
1982,"Vance County, NC",37181.0,4621.0,383761.0
1983,"Wake County, NC",37183.0,55793.0,10755426.0
1984,"Warren County, NC",37185.0,1745.0,148008.0
1985,"Washington County, NC",37187.0,1554.0,115393.0
1986,"Watauga County, NC",37189.0,5468.0,845654.0
1987,"Wayne County, NC",37191.0,12907.0,1387815.0
1988,"Wilkes County, NC",37193.0,12277.0,1161848.0
1989,"Wilson County, NC",37195.0,8944.0,822760.0
1990,"Yadkin County, NC",37197.0,6795.0,647140.0
1991,"Yancey County, NC",37199.0,3697.0,313170.0
1992,"Adams County, ND",38001.0,628.0,42657.0
1993,"Barnes County, ND",38003.0,2438.0,196206.0
1994,"Benson County, ND",38005.0,717.0,56485.0
1995,"Billings County, ND",38007.0,81.0,14862.0
1996,"Bottineau County, ND",38009.0,1519.0,116466.0
1997,"Bowman County, ND",38011.0,786.0,56037.0
1998,"Burke County, ND",38013.0,433.0,37427.0
1999,"Burleigh County, ND",38015.0,10314.0,1345125.0
2000,"Cass County, ND",38017.0,15216.0,2435907.0
2001,"Cavalier County, ND",38019.0,984.0,74825.0
2002,"Dickey County, ND",38021.0,1341.0,95195.0
2003,"Divide County, ND",38023.0,598.0,39094.0
2004,"Dunn County, ND",38025.0,566.0,58170.0
2005,"Eddy County, ND",38027.0,813.0,43751.0
2006,"Emmons County, ND",38029.0,982.0,66946.0
2007,"Foster County, ND",38031.0,877.0,61898.0
2008,"Golden Valley County, ND",38033.0,310.0,31477.0
2009,"Grand Forks County, ND",38035.0,7860.0,1121409.0
2010,"Grant County, ND",38037.0,646.0,44556.0
2011,"Griggs County, ND",38039.0,737.0,44122.0
2012,"Hettinger County, ND",38041.0,628.0,45607.0
2013,"Kidder County, ND",38043.0,495.0,44596.0
2014,"LaMoure County, ND",38045.0,925.0,77446.0
2015,"Logan County, ND",38047.0,536.0,36787.0
2016,"McHenry County, ND",38049.0,1137.0,101409.0
2017,"McIntosh County, ND",38051.0,1071.0,53494.0
2018,"McKenzie County, ND",38053.0,858.0,103286.0
2019,"McLean County, ND",38055.0,1972.0,152933.0
2020,"Mercer County, ND",38057.0,1385.0,148130.0
2021,"Morton County, ND",38059.0,4337.0,463535.0
2022,"Mountrail County, ND",38061.0,1117.0,94441.0
2023,"Nelson County, ND",38063.0,1130.0,57755.0
2024,"Oliver County, ND",38065.0,215.0,33448.0
2025,"Pembina County, ND",38067.0,1543.0,134969.0
2026,"Pierce County, ND",38069.0,1185.0,77047.0
2027,"Ramsey County, ND",38071.0,2410.0,188279.0
2028,"Ransom County, ND",38073.0,1507.0,100222.0
2029,"Renville County, ND",38075.0,555.0,44847.0
2030,"Richland County, ND",38077.0,2574.0,292467.0
2031,"Rolette County, ND",38079.0,719.0,56488.0
2032,"Sargent County, ND",38081.0,659.0,71667.0
2033,"Sheridan County, ND",38083.0,254.0,25572.0
2034,"Sioux County, ND",38085.0,87.0,10359.0
2035,"Slope County, ND",38087.0,74.0,13200.0
2036,"Stark County, ND",38089.0,3862.0,433262.0
2037,"Steele County, ND",38091.0,335.0,36424.0
2038,"Stutsman County, ND",38093.0,4189.0,370931.0
2039,"Towner County, ND",38095.0,610.0,42900.0
2040,"Traill County, ND",38097.0,1785.0,145033.0
2041,"Walsh County, ND",38099.0,2612.0,201281.0
2042,"Ward County, ND",38101.0,8495.0,1027832.0
2043,"Wells County, ND",38103.0,1270.0,79652.0
2044,"Williams County, ND",38105.0,3706.0,396310.0
2045,"Adams County, OH",39001.0,5605.0,500287.0
2046,"Allen County, OH",39003.0,17366.0,1641936.0
2047,"Ashland County, OH",39005.0,9311.0,937361.0
2048,"Ashtabula County, OH",39007.0,19612.0,1734785.0
2049,"Athens County, OH",39009.0,8305.0,1080951.0
2050,"Auglaize County, OH",39011.0,8519.0,817582.0
2051,"Belmont County, OH",39013.0,16000.0,1197465.0
2052,"Brown County, OH",39015.0,7875.0,777544.0
2053,"Butler County, OH",39017.0,48942.0,5766050.0
2054,"Carroll County, OH",39019.0,4962.0,510945.0
2055,"Champaign County, OH",39021.0,6690.0,683677.0
2056,"Clark County, OH",39023.0,27047.0,2239002.0
2057,"Clermont County, OH",39025.0,25991.0,3359603.0
2058,"Clinton County, OH",39027.0,7032.0,722705.0
2059,"Columbiana County, OH",39029.0,21559.0,1890664.0
2060,"Coshocton County, OH",39031.0,6932.0,650868.0
2061,"Crawford County, OH",39033.0,9185.0,787764.0
2062,"Cuyahoga County, OH",39035.0,186738.0,15818770.0
2063,"Darke County, OH",39037.0,10106.0,938170.0
2064,"Defiance County, OH",39039.0,6377.0,680329.0
2065,"Delaware County, OH",39041.0,14084.0,2603548.0
2066,"Erie County, OH",39043.0,14472.0,1243954.0
2067,"Fairfield County, OH",39045.0,19549.0,2333292.0
2068,"Fayette County, OH",39047.0,5904.0,496785.0
2069,"Franklin County, OH",39049.0,123140.0,15167951.0
2070,"Fulton County, OH",39051.0,6839.0,753239.0
2071,"Gallia County, OH",39053.0,5954.0,531982.0
2072,"Geauga County, OH",39055.0,12810.0,1638088.0
2073,"Greene County, OH",39057.0,21298.0,2531193.0
2074,"Guernsey County, OH",39059.0,7802.0,704244.0
2075,"Hamilton County, OH",39061.0,109927.0,10483203.0
2076,"Hancock County, OH",39063.0,11744.0,1281441.0
2077,"Hardin County, OH",39065.0,5593.0,562087.0
2078,"Harrison County, OH",39067.0,3560.0,275106.0
2079,"Henry County, OH",39069.0,4796.0,505876.0
2080,"Highland County, OH",39071.0,8161.0,749928.0
2081,"Hocking County, OH",39073.0,5182.0,511393.0
2082,"Holmes County, OH",39075.0,5120.0,748121.0
2083,"Huron County, OH",39077.0,9818.0,1046998.0
2084,"Jackson County, OH",39079.0,6786.0,582540.0
2085,"Jefferson County, OH",39081.0,16631.0,1178204.0
2086,"Knox County, OH",39083.0,10297.0,1039641.0
2087,"Lake County, OH",39085.0,39334.0,3917917.0
2088,"Lawrence County, OH",39087.0,12928.0,1083573.0
2089,"Licking County, OH",39089.0,24457.0,2747962.0
2090,"Logan County, OH",39091.0,8287.0,797612.0
2091,"Lorain County, OH",39093.0,45114.0,4737525.0
2092,"Lucas County, OH",39095.0,66228.0,6258542.0
2093,"Madison County, OH",39097.0,6491.0,699406.0
2094,"Mahoning County, OH",39099.0,47418.0,3603893.0
2095,"Marion County, OH",39101.0,11988.0,1101952.0
2096,"Medina County, OH",39103.0,21893.0,2921596.0
2097,"Meigs County, OH",39105.0,4833.0,415104.0
2098,"Mercer County, OH",39107.0,6983.0,726430.0
2099,"Miami County, OH",39109.0,16922.0,1757325.0
2100,"Monroe County, OH",39111.0,3153.0,264036.0
2101,"Montgomery County, OH",39113.0,81836.0,7440234.0
2102,"Morgan County, OH",39115.0,2794.0,255756.0
2103,"Morrow County, OH",39117.0,5096.0,606690.0
2104,"Muskingum County, OH",39119.0,15620.0,1453955.0
2105,"Noble County, OH",39121.0,2226.0,246807.0
2106,"Ottawa County, OH",39123.0,8205.0,729858.0
2107,"Paulding County, OH",39125.0,3273.0,346016.0
2108,"Perry County, OH",39127.0,5928.0,631006.0
2109,"Pickaway County, OH",39129.0,8491.0,929276.0
2110,"Pike County, OH",39131.0,5684.0,497277.0
2111,"Portage County, OH",39133.0,21981.0,2676581.0
2112,"Preble County, OH",39135.0,7495.0,749344.0
2113,"Putnam County, OH",39137.0,5291.0,614704.0
2114,"Richland County, OH",39139.0,21708.0,2010162.0
2115,"Ross County, OH",39141.0,13287.0,1266156.0
2116,"Sandusky County, OH",39143.0,11150.0,1051087.0
2117,"Scioto County, OH",39145.0,16935.0,1351806.0
2118,"Seneca County, OH",39147.0,10102.0,989550.0
2119,"Shelby County, OH",39149.0,7270.0,846348.0
2120,"Stark County, OH",39151.0,66449.0,6123249.0
2121,"Summit County, OH",39153.0,85949.0,8067323.0
2122,"Trumbull County, OH",39155.0,41000.0,3483586.0
2123,"Tuscarawas County, OH",39157.0,16969.0,1626675.0
2124,"Union County, OH",39159.0,5599.0,833562.0
2125,"Van Wert County, OH",39161.0,5511.0,513178.0
2126,"Vinton County, OH",39163.0,2360.0,235127.0
2127,"Warren County, OH",39165.0,23748.0,3322376.0
2128,"Washington County, OH",39167.0,12416.0,1092061.0
2129,"Wayne County, OH",39169.0,17844.0,1990112.0
2130,"Williams County, OH",39171.0,6778.0,673289.0
2131,"Wood County, OH",39173.0,17514.0,2159145.0
2132,"Wyandot County, OH",39175.0,4241.0,402677.0
2133,"Adair County, OK",40001.0,2619.0,198466.0
2134,"Alfalfa County, OK",40003.0,1233.0,95386.0
2135,"Atoka County, OK",40005.0,2402.0,198789.0
2136,"Beaver County, OK",40007.0,984.0,97945.0
2137,"Beckham County, OK",40009.0,4355.0,350248.0
2138,"Blaine County, OK",40011.0,2212.0,168646.0
2139,"Bryan County, OK",40013.0,7599.0,598961.0
2140,"Caddo County, OK",40015.0,4903.0,362174.0
2141,"Canadian County, OK",40017.0,13044.0,1732033.0
2142,"Carter County, OK",40019.0,9308.0,678032.0
2143,"Cherokee County, OK",40021.0,5617.0,491572.0
2144,"Choctaw County, OK",40023.0,3173.0,189540.0
2145,"Cimarron County, OK",40025.0,647.0,45767.0
2146,"Cleveland County, OK",40027.0,26715.0,3729480.0
2147,"Coal County, OK",40029.0,1391.0,82789.0
2148,"Comanche County, OK",40031.0,13275.0,1498098.0
2149,"Cotton County, OK",40033.0,1344.0,96859.0
2150,"Craig County, OK",40035.0,3048.0,196398.0
2151,"Creek County, OK",40037.0,12568.0,1058413.0
2152,"Custer County, OK",40039.0,4665.0,427002.0
2153,"Delaware County, OK",40041.0,7343.0,522147.0
2154,"Dewey County, OK",40043.0,1318.0,78854.0
2155,"Ellis County, OK",40045.0,1019.0,71089.0
2156,"Garfield County, OK",40047.0,11793.0,969801.0
2157,"Garvin County, OK",40049.0,6232.0,428430.0
2158,"Grady County, OK",40051.0,8480.0,815631.0
2159,"Grant County, OK",40053.0,1180.0,81494.0
2160,"Greer County, OK",40055.0,1417.0,96062.0
2161,"Harmon County, OK",40057.0,756.0,46599.0
2162,"Harper County, OK",40059.0,883.0,63828.0
2163,"Haskell County, OK",40061.0,2673.0,179168.0
2164,"Hughes County, OK",40063.0,2918.0,182555.0
2165,"Jackson County, OK",40065.0,4412.0,418489.0
2166,"Jefferson County, OK",40067.0,1761.0,105970.0
2167,"Johnston County, OK",40069.0,2124.0,152906.0
2168,"Kay County, OK",40071.0,9773.0,721416.0
2169,"Kingfisher County, OK",40073.0,2665.0,248437.0
2170,"Kiowa County, OK",40075.0,2540.0,150476.0
2171,"Latimer County, OK",40077.0,2004.0,145527.0
2172,"Le Flore County, OK",40079.0,9522.0,734157.0
2173,"Lincoln County, OK",40081.0,6020.0,538519.0
2174,"Logan County, OK",40083.0,5336.0,608411.0
2175,"Love County, OK",40085.0,1804.0,148155.0
2176,"McClain County, OK",40087.0,5100.0,534082.0
2177,"McCurtain County, OK",40089.0,5969.0,435381.0
2178,"McIntosh County, OK",40091.0,4379.0,267539.0
2179,"Major County, OK",40093.0,1703.0,131539.0
2180,"Marshall County, OK",40095.0,3097.0,230744.0
2181,"Mayes County, OK",40097.0,6741.0,539340.0
2182,"Murray County, OK",40099.0,3037.0,197130.0
2183,"Muskogee County, OK",40101.0,12037.0,835958.0
2184,"Noble County, OK",40103.0,2067.0,181243.0
2185,"Nowata County, OK",40105.0,1997.0,144451.0
2186,"Okfuskee County, OK",40107.0,2151.0,148107.0
2187,"Oklahoma County, OK",40109.0,97995.0,9591356.0
2188,"Okmulgee County, OK",40111.0,6847.0,509183.0
2189,"Osage County, OK",40113.0,6188.0,598351.0
2190,"Ottawa County, OK",40115.0,6839.0,446120.0
2191,"Pawnee County, OK",40117.0,3279.0,251382.0
2192,"Payne County, OK",40119.0,9051.0,1157333.0
2193,"Pittsburg County, OK",40121.0,9290.0,635840.0
2194,"Pontotoc County, OK",40123.0,6592.0,501850.0
2195,"Pottawatomie County, OK",40125.0,12062.0,1004324.0
2196,"Pushmataha County, OK",40127.0,2626.0,163318.0
2197,"Roger Mills County, OK",40129.0,664.0,58666.0
2198,"Rogers County, OK",40131.0,11435.0,1229798.0
2199,"Seminole County, OK",40133.0,4702.0,328271.0
2200,"Sequoyah County, OK",40135.0,7188.0,541958.0
2201,"Stephens County, OK",40137.0,9852.0,717747.0
2202,"Texas County, OK",40139.0,2622.0,341817.0
2203,"Tillman County, OK",40141.0,1790.0,128838.0
2204,"Tulsa County, OK",40143.0,83062.0,8369217.0
2205,"Wagoner County, OK",40145.0,8018.0,1014559.0
2206,"Washington County, OK",40147.0,9591.0,758799.0
2207,"Washita County, OK",40149.0,2491.0,195482.0
2208,"Woods County, OK",40151.0,2005.0,148853.0
2209,"Woodward County, OK",40153.0,3363.0,335450.0
2210,"Baker County, OR",41001.0,3660.0,284402.0
2211,"Benton County, OR",41003.0,9114.0,1373148.0
2212,"Clackamas County, OR",41005.0,51437.0,6201579.0
2213,"Clatsop County, OR",41007.0,6812.0,632237.0
2214,"Columbia County, OR",41009.0,7258.0,823984.0
2215,"Coos County, OR",41011.0,15076.0,1069546.0
2216,"Crook County, OR",41013.0,3763.0,363988.0
2217,"Curry County, OR",41015.0,6340.0,381478.0
2218,"Deschutes County, OR",41017.0,20554.0,2577076.0
2219,"Douglas County, OR",41019.0,22899.0,1818584.0
2220,"Gilliam County, OR",41021.0,389.0,33157.0
2221,"Grant County, OR",41023.0,1540.0,129880.0
2222,"Harney County, OR",41025.0,1361.0,125195.0
2223,"Hood River County, OR",41027.0,3072.0,373569.0
2224,"Jackson County, OR",41029.0,36861.0,3411085.0
2225,"Jefferson County, OR",41031.0,2733.0,300180.0
2226,"Josephine County, OR",41033.0,19489.0,1403386.0
2227,"Klamath County, OR",41035.0,12258.0,1087849.0
2228,"Lake County, OR",41037.0,1584.0,132607.0
2229,"Lane County, OR",41039.0,55074.0,5799864.0
2230,"Lincoln County, OR",41041.0,9746.0,765185.0
2231,"Linn County, OR",41043.0,19807.0,1943460.0
2232,"Malheur County, OR",41045.0,4987.0,528327.0
2233,"Marion County, OR",41047.0,45056.0,5135130.0
2234,"Morrow County, OR",41049.0,1386.0,192944.0
2235,"Multnomah County, OR",41051.0,90480.0,10805245.0
2236,"Polk County, OR",41053.0,10424.0,1209655.0
2237,"Sherman County, OR",41055.0,322.0,30603.0
2238,"Tillamook County, OR",41057.0,5088.0,435772.0
2239,"Umatilla County, OR",41059.0,10779.0,1243152.0
2240,"Union County, OR",41061.0,4486.0,434655.0
2241,"Wallowa County, OR",41063.0,1438.0,122918.0
2242,"Wasco County, OR",41065.0,5160.0,412457.0
2243,"Washington County, OR",41067.0,49506.0,7969346.0
2244,"Wheeler County, OR",41069.0,343.0,25233.0
2245,"Yamhill County, OR",41071.0,13851.0,1613095.0
2246,"Adams County, PA",42001.0,16367.0,1719524.0
2247,"Allegheny County, PA",42003.0,225551.0,18642091.0
2248,"Armstrong County, PA",42005.0,15187.0,1238552.0
2249,"Beaver County, PA",42007.0,35976.0,2895481.0
2250,"Bedford County, PA",42009.0,9302.0,881470.0
2251,"Berks County, PA",42011.0,63651.0,6593096.0
2252,"Blair County, PA",42013.0,28342.0,2228818.0
2253,"Bradford County, PA",42015.0,11874.0,1103847.0
2254,"Bucks County, PA",42017.0,92529.0,10220117.0
2255,"Butler County, PA",42019.0,32319.0,3186414.0
2256,"Cambria County, PA",42021.0,32937.0,2491341.0
2257,"Cameron County, PA",42023.0,1211.0,94250.0
2258,"Carbon County, PA",42025.0,13925.0,1103591.0
2259,"Centre County, PA",42027.0,15974.0,2449012.0
2260,"Chester County, PA",42029.0,58281.0,7723715.0
2261,"Clarion County, PA",42031.0,7601.0,710857.0
2262,"Clearfield County, PA",42033.0,16553.0,1431653.0
2263,"Clinton County, PA",42035.0,7244.0,683557.0
2264,"Columbia County, PA",42037.0,12188.0,1152782.0
2265,"Crawford County, PA",42039.0,17340.0,1554553.0
2266,"Cumberland County, PA",42041.0,37617.0,3855690.0
2267,"Dauphin County, PA",42043.0,36635.0,3642033.0
2268,"Delaware County, PA",42045.0,86187.0,7603335.0
2269,"Elk County, PA",42047.0,6753.0,585276.0
2270,"Erie County, PA",42049.0,47262.0,4571295.0
2271,"Fayette County, PA",42051.0,31301.0,2387609.0
2272,"Forest County, PA",42053.0,1447.0,103613.0
2273,"Franklin County, PA",42055.0,24049.0,2448948.0
2274,"Fulton County, PA",42057.0,2491.0,258583.0
2275,"Greene County, PA",42059.0,7833.0,672590.0
2276,"Huntingdon County, PA",42061.0,7761.0,773233.0
2277,"Indiana County, PA",42063.0,15832.0,1536337.0
2278,"Jefferson County, PA",42065.0,9908.0,805946.0
2279,"Juniata County, PA",42067.0,4202.0,427114.0
2280,"Lackawanna County, PA",42069.0,49043.0,3659109.0
2281,"Lancaster County, PA",42071.0,79323.0,8477122.0
2282,"Lawrence County, PA",42073.0,20161.0,1567399.0
2283,"Lebanon County, PA",42075.0,24100.0,2233500.0
2284,"Lehigh County, PA",42077.0,55705.0,5420426.0
2285,"Luzerne County, PA",42079.0,74204.0,5442731.0
2286,"Lycoming County, PA",42081.0,21944.0,1987187.0
2287,"Mc Kean County, PA",42083.0,9478.0,766297.0
2288,"Mercer County, PA",42085.0,24639.0,1969129.0
2289,"Mifflin County, PA",42087.0,9324.0,825683.0
2290,"Monroe County, PA",42089.0,21327.0,2436886.0
2291,"Montgomery County, PA",42091.0,117996.0,11996732.0
2292,"Montour County, PA",42093.0,4065.0,316483.0
2293,"Northampton County, PA",42095.0,47488.0,4770140.0
2294,"Northumberland County, PA",42097.0,21006.0,1642911.0
2295,"Perry County, PA",42099.0,7371.0,798695.0
2296,"Philadelphia County, PA",42101.0,150218.0,12872839.0
2297,"Pike County, PA",42103.0,7364.0,898354.0
2298,"Potter County, PA",42105.0,3629.0,314133.0
2299,"Schuylkill County, PA",42107.0,35705.0,2560811.0
2300,"Snyder County, PA",42109.0,5911.0,690417.0
2301,"Somerset County, PA",42111.0,16819.0,1367200.0
2302,"Sullivan County, PA",42113.0,1858.0,111885.0
2303,"Susquehanna County, PA",42115.0,8365.0,758979.0
2304,"Tioga County, PA",42117.0,7729.0,739240.0
