,County,County Code,Deaths,Population
1109,"Pemiscot County, MO",29155.0,920.0,91621.0
1110,"Pettis County, MO",29159.0,252.0,27457.0
1111,"Phelps County, MO",29161.0,49.0,19507.0
1112,"Pike County, MO",29163.0,216.0,28668.0
1113,"Platte County, MO",29165.0,275.0,88745.0
1114,"Polk County, MO",29167.0,16.0,5092.0
1115,"Pulaski County, MO",29169.0,242.0,116605.0
1116,"Ralls County, MO",29173.0,19.0,2511.0
1117,"Randolph County, MO",29175.0,231.0,31513.0
1118,"Ray County, MO",29177.0,63.0,7013.0
1119,"St. Charles County, MO",29183.0,1012.0,261310.0
1120,"Ste. Genevieve County, MO",29186.0,19.0,3093.0
1121,"St. Francois County, MO",29187.0,103.0,44862.0
1122,"St. Louis County, MO",29189.0,30340.0,4102178.0
1123,"Saline County, MO",29195.0,227.0,26139.0
1124,"Scott County, MO",29201.0,632.0,83216.0
1125,"Shelby County, MO",29205.0,13.0,1175.0
1126,"Stoddard County, MO",29207.0,44.0,6314.0
1127,"Taney County, MO",29213.0,27.0,10446.0
1128,"Texas County, MO",29215.0,14.0,13460.0
1129,"Vernon County, MO",29217.0,14.0,3188.0
1130,"Warren County, MO",29219.0,108.0,13850.0
1131,"Washington County, MO",29221.0,46.0,11596.0
1132,"Webster County, MO",29225.0,11.0,7849.0
1133,"St. Louis city, MO",29510.0,32209.0,2990876.0
1134,"Cascade County, MT",30013.0,87.0,27292.0
1135,"Flathead County, MT",30029.0,17.0,6686.0
1136,"Gallatin County, MT",30031.0,16.0,8390.0
1137,"Lewis and Clark County, MT",30049.0,24.0,6178.0
1138,"Missoula County, MT",30063.0,29.0,13401.0
1139,"Ravalli County, MT",30081.0,13.0,2626.0
1140,"Yellowstone County, MT",30111.0,113.0,25700.0
1141,"Adams County, NE",31001.0,19.0,6256.0
1142,"Buffalo County, NE",31019.0,15.0,9235.0
1143,"Dakota County, NE",31043.0,20.0,10614.0
1144,"Dawson County, NE",31047.0,17.0,12421.0
1145,"Dodge County, NE",31053.0,14.0,6672.0
1146,"Douglas County, NE",31055.0,8102.0,1131221.0
1147,"Gage County, NE",31067.0,12.0,2515.0
1148,"Hall County, NE",31079.0,40.0,20731.0
1149,"Lancaster County, NE",31109.0,618.0,207197.0
1150,"Lincoln County, NE",31111.0,34.0,6666.0
1151,"Madison County, NE",31119.0,35.0,11753.0
1152,"Sarpy County, NE",31153.0,408.0,134778.0
1153,"Scotts Bluff County, NE",31157.0,12.0,5487.0
1154,"Washington County, NE",31177.0,11.0,2869.0
1155,"Churchill County, NV",32001.0,23.0,10332.0
1156,"Clark County, NV",32003.0,23459.0,3806419.0
1157,"Douglas County, NV",32005.0,19.0,6476.0
1158,"Elko County, NV",32007.0,22.0,10582.0
1159,"Humboldt County, NV",32013.0,11.0,3177.0
1160,"Lyon County, NV",32019.0,35.0,12370.0
1161,"Mineral County, NV",32021.0,64.0,4644.0
1162,"Nye County, NV",32023.0,140.0,19850.0
1163,"Washoe County, NV",32031.0,1251.0,214200.0
1164,"White Pine County, NV",32033.0,12.0,7923.0
1165,"Carson City, NV",32510.0,106.0,22864.0
1166,"Belknap County, NH",33001.0,25.0,7373.0
1167,"Carroll County, NH",33003.0,10.0,4013.0
1168,"Cheshire County, NH",33005.0,18.0,10605.0
1169,"Coos County, NH",33007.0,11.0,3610.0
1170,"Grafton County, NH",33009.0,26.0,17558.0
1171,"Hillsborough County, NH",33011.0,390.0,171251.0
1172,"Merrimack County, NH",33013.0,69.0,31425.0
1173,"Rockingham County, NH",33015.0,171.0,48397.0
1174,"Strafford County, NH",33017.0,81.0,27899.0
1175,"Sullivan County, NH",33019.0,17.0,4809.0
1176,"Atlantic County, NJ",34001.0,7911.0,891435.0
1177,"Bergen County, NJ",34003.0,6089.0,1071998.0
1178,"Burlington County, NJ",34005.0,8823.0,1405252.0
1179,"Camden County, NJ",34007.0,14487.0,1942865.0
1180,"Cape May County, NJ",34009.0,998.0,98245.0
1181,"Cumberland County, NJ",34011.0,3923.0,624580.0
1182,"Essex County, NJ",34013.0,50262.0,6189408.0
1183,"Gloucester County, NJ",34015.0,3954.0,531959.0
1184,"Hudson County, NJ",34017.0,11103.0,1814039.0
1185,"Hunterdon County, NJ",34019.0,197.0,64041.0
1186,"Mercer County, NJ",34021.0,10905.0,1407972.0
1187,"Middlesex County, NJ",34023.0,7352.0,1564570.0
1188,"Monmouth County, NJ",34025.0,7759.0,929341.0
1189,"Morris County, NJ",34027.0,1741.0,306003.0
1190,"Ocean County, NJ",34029.0,2375.0,356061.0
1191,"Passaic County, NJ",34031.0,9046.0,1399213.0
1192,"Salem County, NJ",34033.0,1956.0,180305.0
1193,"Somerset County, NJ",34035.0,2639.0,537430.0
1194,"Sussex County, NJ",34037.0,240.0,50527.0
1195,"Union County, NJ",34039.0,15284.0,2249302.0
1196,"Warren County, NJ",34041.0,308.0,69458.0
1197,"Bernalillo County, NM",35001.0,2224.0,427912.0
1198,"Chaves County, NM",35005.0,208.0,30535.0
1199,"Cibola County, NM",35006.0,17.0,7061.0
1200,"Curry County, NM",35009.0,377.0,66462.0
1201,"Dona Ana County, NM",35013.0,322.0,82316.0
1202,"Eddy County, NM",35015.0,150.0,19779.0
1203,"Grant County, NM",35017.0,23.0,6562.0
1204,"Lea County, NM",35025.0,444.0,53928.0
1205,"Luna County, NM",35029.0,53.0,7374.0
1206,"McKinley County, NM",35031.0,56.0,11539.0
1207,"Otero County, NM",35035.0,283.0,51716.0
1208,"Quay County, NM",35037.0,19.0,2829.0
1209,"Rio Arriba County, NM",35039.0,20.0,6075.0
1210,"Roosevelt County, NM",35041.0,18.0,8748.0
1211,"Sandoval County, NM",35043.0,284.0,57556.0
1212,"San Juan County, NM",35045.0,74.0,22059.0
1213,"San Miguel County, NM",35047.0,25.0,9160.0
1214,"Santa Fe County, NM",35049.0,97.0,30615.0
1215,"Sierra County, NM",35051.0,18.0,1698.0
1216,"Socorro County, NM",35053.0,13.0,4200.0
1217,"Taos County, NM",35055.0,11.0,4871.0
1218,"Torrance County, NM",35057.0,20.0,7077.0
1219,"Valencia County, NM",35061.0,124.0,25178.0
1220,"Albany County, NY",36001.0,4154.0,733924.0
1221,"Allegany County, NY",36003.0,45.0,12018.0
1222,"Bronx County, NY",36005.0,59561.0,11234163.0
1223,"Broome County, NY",36007.0,846.0,190331.0
1224,"Cattaraugus County, NY",36009.0,128.0,24915.0
1225,"Cayuga County, NY",36011.0,185.0,67873.0
1226,"Chautauqua County, NY",36013.0,342.0,73674.0
1227,"Chemung County, NY",36015.0,633.0,116551.0
1228,"Chenango County, NY",36017.0,68.0,9682.0
1229,"Clinton County, NY",36019.0,111.0,64587.0
1230,"Columbia County, NY",36021.0,414.0,62058.0
1231,"Cortland County, NY",36023.0,45.0,16687.0
1232,"Delaware County, NY",36025.0,67.0,16673.0
1233,"Dutchess County, NY",36027.0,3123.0,580819.0
1234,"Erie County, NY",36029.0,20237.0,2355498.0
1235,"Essex County, NY",36031.0,20.0,22460.0
1236,"Franklin County, NY",36033.0,47.0,62767.0
1237,"Fulton County, NY",36035.0,93.0,23179.0
1238,"Genesee County, NY",36037.0,215.0,33649.0
1239,"Greene County, NY",36039.0,298.0,57038.0
1240,"Herkimer County, NY",36043.0,44.0,14316.0
1241,"Jefferson County, NY",36045.0,174.0,140314.0
1242,"Kings County, NY",36047.0,106652.0,17151314.0
1243,"Livingston County, NY",36051.0,120.0,36486.0
1244,"Madison County, NY",36053.0,50.0,25682.0
1245,"Monroe County, NY",36055.0,12221.0,2146899.0
1246,"Montgomery County, NY",36057.0,94.0,22853.0
1247,"Nassau County, NY",36059.0,16817.0,2887993.0
1248,"New York County, NY",36061.0,48019.0,5795400.0
1249,"Niagara County, NY",36063.0,2109.0,282542.0
1250,"Oneida County, NY",36065.0,1637.0,291605.0
1251,"Onondaga County, NY",36067.0,5534.0,977406.0
1252,"Ontario County, NY",36069.0,297.0,52211.0
1253,"Orange County, NY",36071.0,3467.0,737865.0
1254,"Orleans County, NY",36073.0,248.0,54547.0
1255,"Oswego County, NY",36075.0,70.0,23062.0
1256,"Otsego County, NY",36077.0,60.0,25793.0
1257,"Putnam County, NY",36079.0,155.0,48930.0
1258,"Queens County, NY",36081.0,56428.0,8860615.0
1259,"Rensselaer County, NY",36083.0,1007.0,194666.0
1260,"Richmond County, NY",36085.0,4971.0,964853.0
1261,"Rockland County, NY",36087.0,3332.0,717729.0
1262,"St. Lawrence County, NY",36089.0,82.0,54087.0
1263,"Saratoga County, NY",36091.0,301.0,71473.0
1264,"Schenectady County, NY",36093.0,1438.0,288892.0
1265,"Schoharie County, NY",36095.0,38.0,9960.0
1266,"Schuyler County, NY",36097.0,16.0,4936.0
1267,"Seneca County, NY",36099.0,46.0,30751.0
1268,"Steuben County, NY",36101.0,214.0,32368.0
1269,"Suffolk County, NY",36103.0,12338.0,2214750.0
1270,"Sullivan County, NY",36105.0,845.0,139555.0
1271,"Tioga County, NY",36107.0,48.0,8981.0
1272,"Tompkins County, NY",36109.0,326.0,86031.0
1273,"Ulster County, NY",36111.0,1070.0,231370.0
1274,"Warren County, NY",36113.0,69.0,13883.0
1275,"Washington County, NY",36115.0,68.0,38528.0
1276,"Wayne County, NY",36117.0,398.0,61057.0
1277,"Westchester County, NY",36119.0,17549.0,2746546.0
1278,"Wyoming County, NY",36121.0,56.0,46289.0
1279,"Yates County, NY",36123.0,34.0,4777.0
1280,"Alamance County, NC",37001.0,4857.0,515227.0
1281,"Alexander County, NC",37003.0,333.0,37440.0
1282,"Alleghany County, NC",37005.0,32.0,3287.0
1283,"Anson County, NC",37007.0,2257.0,231745.0
1284,"Ashe County, NC",37009.0,42.0,4406.0
1285,"Avery County, NC",37011.0,37.0,13466.0
1286,"Beaufort County, NC",37013.0,2747.0,229134.0
1287,"Bertie County, NC",37015.0,2570.0,229920.0
1288,"Bladen County, NC",37017.0,2683.0,223334.0
1289,"Brunswick County, NC",37019.0,1915.0,221568.0
1290,"Buncombe County, NC",37021.0,3025.0,299540.0
1291,"Burke County, NC",37023.0,983.0,112046.0
1292,"Cabarrus County, NC",37025.0,2982.0,465516.0
1293,"Caldwell County, NC",37027.0,770.0,78717.0
1294,"Camden County, NC",37029.0,267.0,24491.0
1295,"Carteret County, NC",37031.0,692.0,79182.0
1296,"Caswell County, NC",37033.0,1593.0,149049.0
1297,"Catawba County, NC",37035.0,2044.0,243097.0
1298,"Chatham County, NC",37037.0,1835.0,159401.0
1299,"Cherokee County, NC",37039.0,85.0,8534.0
1300,"Chowan County, NC",37041.0,1081.0,94601.0
1301,"Clay County, NC",37043.0,13.0,1959.0
1302,"Cleveland County, NC",37045.0,3489.0,371700.0
1303,"Columbus County, NC",37047.0,3574.0,315963.0
1304,"Craven County, NC",37049.0,4016.0,426022.0
1305,"Cumberland County, NC",37051.0,14420.0,2178552.0
1306,"Currituck County, NC",37053.0,330.0,26948.0
1307,"Dare County, NC",37055.0,139.0,18895.0
1308,"Davidson County, NC",37057.0,2370.0,271625.0
1309,"Davie County, NC",37059.0,508.0,48653.0
1310,"Duplin County, NC",37061.0,3017.0,274662.0
1311,"Durham County, NC",37063.0,12791.0,1858770.0
1312,"Edgecombe County, NC",37065.0,5599.0,583880.0
1313,"Forsyth County, NC",37067.0,12910.0,1667456.0
1314,"Franklin County, NC",37069.0,2654.0,290566.0
1315,"Gaston County, NC",37071.0,4368.0,559284.0
1316,"Gates County, NC",37073.0,811.0,73981.0
1317,"Granville County, NC",37077.0,3119.0,340384.0
1318,"Greene County, NC",37079.0,1181.0,144409.0
1319,"Guilford County, NC",37081.0,17810.0,2790214.0
1320,"Halifax County, NC",37083.0,5682.0,533871.0
1321,"Harnett County, NC",37085.0,3260.0,445633.0
1322,"Haywood County, NC",37087.0,143.0,13941.0
1323,"Henderson County, NC",37089.0,671.0,63321.0
1324,"Hertford County, NC",37091.0,2776.0,263325.0
1325,"Hoke County, NC",37093.0,1991.0,286484.0
1326,"Hyde County, NC",37095.0,362.0,34073.0
1327,"Iredell County, NC",37097.0,3073.0,349436.0
1328,"Jackson County, NC",37099.0,79.0,15363.0
1329,"Johnston County, NC",37101.0,3281.0,458389.0
1330,"Jones County, NC",37103.0,771.0,62260.0
1331,"Lee County, NC",37105.0,1995.0,205579.0
1332,"Lenoir County, NC",37107.0,5067.0,439818.0
1333,"Lincoln County, NC",37109.0,725.0,81577.0
1334,"McDowell County, NC",37111.0,273.0,34263.0
1335,"Macon County, NC",37113.0,55.0,9709.0
1336,"Madison County, NC",37115.0,18.0,4892.0
1337,"Martin County, NC",37117.0,2397.0,196340.0
1338,"Mecklenburg County, NC",37119.0,28243.0,4891563.0
1339,"Mitchell County, NC",37121.0,20.0,1561.0
1340,"Montgomery County, NC",37123.0,1032.0,99818.0
1341,"Moore County, NC",37125.0,2422.0,219692.0
1342,"Nash County, NC",37127.0,5617.0,626601.0
1343,"New Hanover County, NC",37129.0,5174.0,549859.0
1344,"Northampton County, NC",37131.0,2854.0,231916.0
1345,"Onslow County, NC",37133.0,2820.0,548878.0
1346,"Orange County, NC",37135.0,2589.0,306863.0
1347,"Pamlico County, NC",37137.0,623.0,51701.0
1348,"Pasquotank County, NC",37139.0,2411.0,271199.0
1349,"Pender County, NC",37141.0,1957.0,175746.0
1350,"Perquimans County, NC",37143.0,761.0,59327.0
1351,"Person County, NC",37145.0,1952.0,194005.0
1352,"Pitt County, NC",37147.0,7718.0,993475.0
1353,"Polk County, NC",37149.0,233.0,18690.0
1354,"Randolph County, NC",37151.0,1312.0,154644.0
1355,"Richmond County, NC",37153.0,2640.0,263070.0
1356,"Robeson County, NC",37155.0,5658.0,590067.0
1357,"Rockingham County, NC",37157.0,3560.0,328858.0
1358,"Rowan County, NC",37159.0,3459.0,405036.0
1359,"Rutherford County, NC",37161.0,1395.0,129862.0
1360,"Sampson County, NC",37163.0,3550.0,326318.0
1361,"Scotland County, NC",37165.0,2400.0,252026.0
1362,"Stanly County, NC",37167.0,1122.0,124427.0
1363,"Stokes County, NC",37169.0,412.0,37910.0
1364,"Surry County, NC",37171.0,608.0,56076.0
1365,"Swain County, NC",37173.0,25.0,3332.0
1366,"Transylvania County, NC",37175.0,218.0,25349.0
1367,"Tyrrell County, NC",37177.0,227.0,30317.0
1368,"Union County, NC",37179.0,2657.0,401262.0
1369,"Vance County, NC",37181.0,3880.0,405677.0
1370,"Wake County, NC",37183.0,17175.0,3206354.0
1371,"Warren County, NC",37185.0,2274.0,199233.0
1372,"Washington County, NC",37187.0,1272.0,119191.0
1373,"Watauga County, NC",37189.0,68.0,17321.0
1374,"Wayne County, NC",37191.0,6831.0,717139.0
1375,"Wilkes County, NC",37193.0,586.0,55418.0
1376,"Wilson County, NC",37195.0,5178.0,569543.0
1377,"Yadkin County, NC",37197.0,247.0,24073.0
1378,"Yancey County, NC",37199.0,31.0,3228.0
1379,"Burleigh County, ND",38015.0,29.0,13702.0
1380,"Cass County, ND",38017.0,108.0,70946.0
1381,"Grand Forks County, ND",38035.0,51.0,31740.0
1382,"Stark County, ND",38089.0,13.0,6011.0
1383,"Ward County, ND",38101.0,64.0,39096.0
1384,"Adams County, OH",39001.0,21.0,2656.0
1385,"Allen County, OH",39003.0,1969.0,253982.0
1386,"Ashland County, OH",39005.0,41.0,10074.0
1387,"Ashtabula County, OH",39007.0,635.0,74853.0
1388,"Athens County, OH",39009.0,157.0,36150.0
1389,"Auglaize County, OH",39011.0,13.0,4962.0
1390,"Belmont County, OH",39013.0,314.0,55381.0
1391,"Brown County, OH",39015.0,100.0,8883.0
1392,"Butler County, OH",39017.0,2945.0,484835.0
1393,"Carroll County, OH",39019.0,31.0,4124.0
1394,"Champaign County, OH",39021.0,225.0,21093.0
1395,"Clark County, OH",39023.0,2709.0,248814.0
1396,"Clermont County, OH",39025.0,229.0,50957.0
1397,"Clinton County, OH",39027.0,155.0,21556.0
1398,"Columbiana County, OH",39029.0,320.0,52271.0
1399,"Coshocton County, OH",39031.0,107.0,10185.0
1400,"Crawford County, OH",39033.0,54.0,8927.0
1401,"Cuyahoga County, OH",39035.0,67467.0,7095598.0
1402,"Darke County, OH",39037.0,41.0,7497.0
1403,"Defiance County, OH",39039.0,82.0,16759.0
1404,"Delaware County, OH",39041.0,375.0,104141.0
1405,"Erie County, OH",39043.0,1208.0,137122.0
1406,"Fairfield County, OH",39045.0,338.0,152620.0
1407,"Fayette County, OH",39047.0,206.0,14790.0
1408,"Franklin County, OH",39049.0,30253.0,4511561.0
1409,"Fulton County, OH",39051.0,16.0,5536.0
1410,"Gallia County, OH",39053.0,203.0,17771.0
1411,"Geauga County, OH",39055.0,174.0,24555.0
1412,"Greene County, OH",39057.0,1193.0,219071.0
1413,"Guernsey County, OH",39059.0,120.0,15713.0
1414,"Hamilton County, OH",39061.0,32894.0,3805405.0
1415,"Hancock County, OH",39063.0,106.0,26418.0
1416,"Hardin County, OH",39065.0,34.0,6842.0
1417,"Harrison County, OH",39067.0,107.0,7915.0
1418,"Highland County, OH",39071.0,133.0,14993.0
1419,"Hocking County, OH",39073.0,33.0,5671.0
1420,"Holmes County, OH",39075.0,43.0,3440.0
1421,"Huron County, OH",39077.0,102.0,17072.0
1422,"Jackson County, OH",39079.0,62.0,5536.0
1423,"Jefferson County, OH",39081.0,1028.0,79476.0
1424,"Knox County, OH",39083.0,72.0,12332.0
1425,"Lake County, OH",39085.0,859.0,137276.0
1426,"Lawrence County, OH",39087.0,324.0,28618.0
1427,"Licking County, OH",39089.0,548.0,101914.0
1428,"Logan County, OH",39091.0,131.0,20168.0
1429,"Lorain County, OH",39093.0,3542.0,516649.0
1430,"Lucas County, OH",39095.0,12594.0,1578883.0
1431,"Madison County, OH",39097.0,187.0,51978.0
1432,"Mahoning County, OH",39099.0,7730.0,734064.0
1433,"Marion County, OH",39101.0,277.0,78846.0
1434,"Medina County, OH",39103.0,226.0,42162.0
1435,"Meigs County, OH",39105.0,39.0,4834.0
1436,"Mercer County, OH",39107.0,11.0,3449.0
1437,"Miami County, OH",39109.0,344.0,48536.0
1438,"Montgomery County, OH",39113.0,19555.0,2109178.0
1439,"Morgan County, OH",39115.0,119.0,11879.0
1440,"Morrow County, OH",39117.0,16.0,4142.0
1441,"Muskingum County, OH",39119.0,712.0,75368.0
1442,"Ottawa County, OH",39123.0,55.0,8622.0
1443,"Paulding County, OH",39125.0,50.0,5022.0
1444,"Perry County, OH",39127.0,21.0,3405.0
1445,"Pickaway County, OH",39129.0,159.0,45527.0
1446,"Pike County, OH",39131.0,60.0,7000.0
1447,"Portage County, OH",39133.0,577.0,125438.0
1448,"Preble County, OH",39135.0,31.0,5147.0
1449,"Putnam County, OH",39137.0,13.0,3197.0
1450,"Richland County, OH",39139.0,1619.0,228841.0
1451,"Ross County, OH",39141.0,559.0,93471.0
1452,"Sandusky County, OH",39143.0,247.0,40656.0
1453,"Scioto County, OH",39145.0,255.0,43403.0
1454,"Seneca County, OH",39147.0,158.0,29633.0
1455,"Shelby County, OH",39149.0,105.0,22587.0
1456,"Stark County, OH",39151.0,4746.0,567220.0
1457,"Summit County, OH",39153.0,12008.0,1455154.0
1458,"Trumbull County, OH",39155.0,3205.0,339705.0
1459,"Tuscarawas County, OH",39157.0,164.0,18372.0
1460,"Union County, OH",39159.0,57.0,25349.0
1461,"Van Wert County, OH",39161.0,32.0,6916.0
1462,"Warren County, OH",39165.0,326.0,123762.0
1463,"Washington County, OH",39167.0,148.0,15843.0
1464,"Wayne County, OH",39169.0,259.0,40200.0
1465,"Williams County, OH",39171.0,11.0,8104.0
1466,"Wood County, OH",39173.0,119.0,56807.0
1467,"Adair County, OK",40001.0,10.0,1757.0
1468,"Alfalfa County, OK",40003.0,10.0,4856.0
1469,"Atoka County, OK",40005.0,111.0,12717.0
1470,"Beckham County, OK",40009.0,64.0,18756.0
1471,"Blaine County, OK",40011.0,101.0,10323.0
1472,"Bryan County, OK",40013.0,102.0,15200.0
1473,"Caddo County, OK",40015.0,161.0,17847.0
1474,"Canadian County, OK",40017.0,227.0,60352.0
1475,"Carter County, OK",40019.0,717.0,68178.0
1476,"Cherokee County, OK",40021.0,47.0,14171.0
1477,"Choctaw County, OK",40023.0,439.0,32016.0
1478,"Cleveland County, OK",40027.0,606.0,223311.0
1479,"Coal County, OK",40029.0,13.0,997.0
1480,"Comanche County, OK",40031.0,2204.0,434312.0
1481,"Cotton County, OK",40033.0,32.0,3508.0
1482,"Craig County, OK",40035.0,92.0,10123.0
1483,"Creek County, OK",40037.0,428.0,37181.0
1484,"Custer County, OK",40039.0,162.0,17684.0
1485,"Delaware County, OK",40041.0,15.0,3218.0
1486,"Garfield County, OK",40047.0,309.0,40353.0
1487,"Garvin County, OK",40049.0,183.0,15322.0
1488,"Grady County, OK",40051.0,248.0,28287.0
1489,"Greer County, OK",40055.0,51.0,9559.0
1490,"Harmon County, OK",40057.0,51.0,5178.0
1491,"Haskell County, OK",40061.0,19.0,2005.0
1492,"Hughes County, OK",40063.0,80.0,13574.0
1493,"Jackson County, OK",40065.0,315.0,42284.0
1494,"Jefferson County, OK",40067.0,11.0,1467.0
1495,"Johnston County, OK",40069.0,34.0,4778.0
1496,"Kay County, OK",40071.0,142.0,20962.0
1497,"Kingfisher County, OK",40073.0,53.0,4700.0
1498,"Kiowa County, OK",40075.0,107.0,8938.0
1499,"Latimer County, OK",40077.0,29.0,2625.0
1500,"Le Flore County, OK",40079.0,213.0,22697.0
1501,"Lincoln County, OK",40081.0,178.0,14963.0
1502,"Logan County, OK",40083.0,484.0,72917.0
1503,"Love County, OK",40085.0,46.0,4306.0
1504,"McClain County, OK",40087.0,56.0,6348.0
1505,"McCurtain County, OK",40089.0,687.0,56903.0
1506,"McIntosh County, OK",40091.0,220.0,15609.0
1507,"Marshall County, OK",40095.0,45.0,6263.0
1508,"Mayes County, OK",40097.0,19.0,4704.0
1509,"Murray County, OK",40099.0,37.0,4868.0
1510,"Muskogee County, OK",40101.0,1909.0,161616.0
1511,"Noble County, OK",40103.0,45.0,4438.0
1512,"Nowata County, OK",40105.0,73.0,5679.0
1513,"Okfuskee County, OK",40107.0,311.0,20198.0
1514,"Oklahoma County, OK",40109.0,15858.0,2143400.0
1515,"Okmulgee County, OK",40111.0,995.0,72555.0
1516,"Osage County, OK",40113.0,485.0,102035.0
1517,"Ottawa County, OK",40115.0,19.0,6783.0
1518,"Pawnee County, OK",40117.0,36.0,3582.0
1519,"Payne County, OK",40119.0,245.0,59321.0
1520,"Pittsburg County, OK",40121.0,322.0,34123.0
1521,"Pontotoc County, OK",40123.0,153.0,19842.0
1522,"Pottawatomie County, OK",40125.0,275.0,46561.0
1523,"Pushmataha County, OK",40127.0,41.0,2298.0
1524,"Rogers County, OK",40131.0,125.0,20995.0
1525,"Seminole County, OK",40133.0,369.0,26568.0
1526,"Sequoyah County, OK",40135.0,160.0,17102.0
1527,"Stephens County, OK",40137.0,187.0,19889.0
1528,"Texas County, OK",40139.0,32.0,9103.0
1529,"Tillman County, OK",40141.0,198.0,13908.0
1530,"Tulsa County, OK",40143.0,9739.0,1272837.0
1531,"Wagoner County, OK",40145.0,383.0,55029.0
1532,"Washington County, OK",40147.0,240.0,28753.0
1533,"Washita County, OK",40149.0,10.0,2341.0
1534,"Woodward County, OK",40153.0,14.0,6622.0
1535,"Benton County, OR",41003.0,35.0,20874.0
1536,"Clackamas County, OR",41005.0,244.0,80843.0
1537,"Columbia County, OR",41009.0,16.0,6151.0
1538,"Coos County, OR",41011.0,28.0,8677.0
1539,"Deschutes County, OR",41017.0,34.0,16408.0
1540,"Douglas County, OR",41019.0,42.0,10211.0
1541,"Jackson County, OR",41029.0,102.0,36185.0
1542,"Jefferson County, OR",41031.0,13.0,3827.0
1543,"Josephine County, OR",41033.0,39.0,9801.0
1544,"Klamath County, OR",41035.0,89.0,13335.0
1545,"Lane County, OR",41039.0,298.0,91376.0
1546,"Lincoln County, OR",41041.0,14.0,6694.0
1547,"Linn County, OR",41043.0,37.0,16178.0
1548,"Malheur County, OR",41045.0,19.0,8958.0
1549,"Marion County, OR",41047.0,260.0,92030.0
1550,"Multnomah County, OR",41051.0,5765.0,869816.0
1551,"Polk County, OR",41053.0,24.0,13546.0
1552,"Tillamook County, OR",41057.0,14.0,2625.0
1553,"Umatilla County, OR",41059.0,47.0,16756.0
1554,"Union County, OR",41061.0,13.0,3847.0
1555,"Wasco County, OR",41065.0,16.0,3240.0
1556,"Washington County, OR",41067.0,426.0,210659.0
1557,"Yamhill County, OR",41071.0,32.0,21741.0
1558,"Adams County, PA",42001.0,180.0,34966.0
1559,"Allegheny County, PA",42003.0,30469.0,3038613.0
1560,"Armstrong County, PA",42005.0,117.0,13478.0
1561,"Beaver County, PA",42007.0,2192.0,209321.0
1562,"Bedford County, PA",42009.0,35.0,6336.0
1563,"Berks County, PA",42011.0,2014.0,447896.0
1564,"Blair County, PA",42013.0,298.0,42709.0
1565,"Bradford County, PA",42015.0,51.0,7983.0
1566,"Bucks County, PA",42017.0,2425.0,442075.0
1567,"Butler County, PA",42019.0,188.0,39418.0
1568,"Cambria County, PA",42021.0,757.0,97297.0
1569,"Carbon County, PA",42025.0,80.0,17932.0
1570,"Centre County, PA",42027.0,134.0,92670.0
1571,"Chester County, PA",42029.0,4200.0,581414.0
1572,"Clarion County, PA",42031.0,22.0,8957.0
1573,"Clearfield County, PA",42033.0,75.0,35272.0
1574,"Clinton County, PA",42035.0,23.0,10206.0
1575,"Columbia County, PA",42037.0,48.0,21487.0
1576,"Crawford County, PA",42039.0,204.0,32876.0
1577,"Cumberland County, PA",42041.0,572.0,147399.0
1578,"Dauphin County, PA",42043.0,6895.0,918633.0
1579,"Delaware County, PA",42045.0,12936.0,1916601.0
1580,"Erie County, PA",42049.0,2299.0,385970.0
1581,"Fayette County, PA",42051.0,1150.0,117756.0
1582,"Forest County, PA",42053.0,30.0,18654.0
1583,"Franklin County, PA",42055.0,501.0,95948.0
1584,"Fulton County, PA",42057.0,20.0,3210.0
1585,"Greene County, PA",42059.0,66.0,26460.0
1586,"Huntingdon County, PA",42061.0,143.0,46679.0
1587,"Indiana County, PA",42063.0,102.0,40853.0
1588,"Jefferson County, PA",42065.0,12.0,3885.0
1589,"Juniata County, PA",42067.0,11.0,3601.0
1590,"Lackawanna County, PA",42069.0,469.0,104978.0
1591,"Lancaster County, PA",42071.0,1684.0,414240.0
1592,"Lawrence County, PA",42073.0,550.0,72517.0
1593,"Lebanon County, PA",42075.0,190.0,64147.0
1594,"Lehigh County, PA",42077.0,1536.0,446598.0
1595,"Luzerne County, PA",42079.0,716.0,211352.0
1596,"Lycoming County, PA",42081.0,552.0,105571.0
1597,"Mc Kean County, PA",42083.0,19.0,19899.0
1598,"Mercer County, PA",42085.0,1032.0,127468.0
1599,"Mifflin County, PA",42087.0,30.0,7635.0
1600,"Monroe County, PA",42089.0,1336.0,371819.0
1601,"Montgomery County, PA",42091.0,8892.0,1279788.0
1602,"Montour County, PA",42093.0,19.0,5367.0
1603,"Northampton County, PA",42095.0,1128.0,278781.0
1604,"Northumberland County, PA",42097.0,121.0,39344.0
1605,"Perry County, PA",42099.0,27.0,7173.0
1606,"Philadelphia County, PA",42101.0,123331.0,12552975.0
1607,"Pike County, PA",42103.0,245.0,55692.0
1608,"Schuylkill County, PA",42107.0,151.0,77312.0
1609,"Snyder County, PA",42109.0,42.0,9005.0
1610,"Somerset County, PA",42111.0,177.0,33294.0
1611,"Susquehanna County, PA",42115.0,20.0,4362.0
1612,"Tioga County, PA",42117.0,24.0,7225.0
1613,"Union County, PA",42119.0,52.0,63737.0
1614,"Venango County, PA",42121.0,85.0,13972.0
1615,"Warren County, PA",42123.0,14.0,3715.0
1616,"Washington County, PA",42125.0,1404.0,135776.0
